MAGNETIC FIELD DATA 

Time 		 x 		 y		 z 
---------------------------------------------------------
03:18:11 	 20498.48 	 2903.37 	 47082.80
03:18:11 	 20499.17 	 2903.21 	 47082.69
03:18:11 	 20499.54 	 2903.09 	 47082.64
03:18:11 	 20499.95 	 2902.93 	 47082.66
03:18:11 	 20500.08 	 2902.67 	 47082.60
03:18:11 	 20500.19 	 2902.77 	 47082.47
03:18:11 	 20500.45 	 2903.13 	 47082.47
03:18:11 	 20501.11 	 2903.31 	 47082.40
03:18:11 	 20501.60 	 2903.40 	 47082.40
03:18:11 	 20501.56 	 2903.22 	 47082.47
03:18:11 	 20501.65 	 2902.64 	 47082.50
03:18:11 	 20501.79 	 2902.26 	 47082.39
03:18:11 	 20501.66 	 2902.10 	 47082.27
03:18:11 	 20501.35 	 2902.37 	 47082.15
03:18:11 	 20500.71 	 2902.45 	 47082.17
03:18:11 	 20499.93 	 2902.28 	 47082.17
03:18:11 	 20499.60 	 2902.20 	 47082.10
03:18:11 	 20499.57 	 2902.15 	 47081.99
03:18:11 	 20499.53 	 2902.29 	 47081.89
03:18:11 	 20499.41 	 2902.65 	 47081.84
03:18:11 	 20499.20 	 2902.73 	 47081.86
03:18:11 	 20498.87 	 2902.63 	 47081.85
03:18:11 	 20498.62 	 2902.58 	 47081.83
03:18:11 	 20498.52 	 2902.57 	 47081.73
03:18:11 	 20498.66 	 2902.48 	 47081.74
03:18:11 	 20498.71 	 2901.97 	 47081.78
03:18:12 	 20498.57 	 2901.24 	 47081.79
03:18:12 	 20498.72 	 2900.86 	 47081.59
03:18:12 	 20498.71 	 2901.16 	 47081.38
03:18:12 	 20499.18 	 2901.26 	 47081.35
03:18:12 	 20500.01 	 2901.28 	 47081.29
03:18:12 	 20500.46 	 2900.95 	 47081.34
03:18:12 	 20501.07 	 2900.93 	 47081.23
03:18:12 	 20501.49 	 2900.70 	 47081.24
03:18:12 	 20501.72 	 2900.25 	 47081.21
03:18:12 	 20501.73 	 2899.75 	 47081.21
03:18:12 	 20501.83 	 2899.08 	 47081.21
03:18:12 	 20502.12 	 2898.76 	 47081.03
03:18:12 	 20502.66 	 2898.71 	 47080.87
03:18:12 	 20503.04 	 2898.87 	 47080.71
03:18:12 	 20503.17 	 2898.76 	 47080.76
03:18:12 	 20503.21 	 2898.55 	 47080.76
03:18:12 	 20503.21 	 2898.18 	 47080.70
03:18:12 	 20503.03 	 2897.80 	 47080.68
03:18:12 	 20502.93 	 2897.52 	 47080.57
03:18:12 	 20502.76 	 2897.72 	 47080.40
03:18:12 	 20502.66 	 2897.99 	 47080.39
03:18:12 	 20502.77 	 2897.92 	 47080.40
03:18:12 	 20502.80 	 2897.58 	 47080.43
03:18:12 	 20502.78 	 2897.70 	 47080.37
03:18:12 	 20502.90 	 2897.49 	 47080.33
03:18:12 	 20503.18 	 2897.03 	 47080.35
03:18:12 	 20503.72 	 2896.99 	 47080.14
03:18:12 	 20504.26 	 2897.01 	 47080.08
03:18:12 	 20504.63 	 2896.38 	 47080.12
03:18:12 	 20504.62 	 2896.13 	 47079.97
03:18:12 	 20504.68 	 2895.88 	 47079.85
03:18:12 	 20504.30 	 2895.38 	 47079.83
03:18:12 	 20504.09 	 2894.62 	 47079.78
03:18:12 	 20504.04 	 2893.57 	 47079.70
03:18:12 	 20504.44 	 2893.01 	 47079.50
03:18:12 	 20504.90 	 2892.72 	 47079.23
03:18:12 	 20505.63 	 2892.76 	 47079.03
03:18:12 	 20506.71 	 2893.35 	 47078.76
03:18:12 	 20507.41 	 2893.79 	 47078.75
03:18:12 	 20508.06 	 2893.87 	 47078.85
03:18:12 	 20508.45 	 2893.67 	 47078.93
03:18:12 	 20508.79 	 2893.28 	 47078.94
03:18:12 	 20509.09 	 2892.68 	 47078.93
03:18:12 	 20509.06 	 2892.09 	 47078.90
03:18:12 	 20509.01 	 2891.56 	 47078.75
03:18:12 	 20508.92 	 2891.15 	 47078.65
03:18:12 	 20508.75 	 2890.81 	 47078.56
03:18:12 	 20508.82 	 2890.64 	 47078.39
03:18:12 	 20509.13 	 2890.36 	 47078.32
03:18:12 	 20509.26 	 2890.12 	 47078.25
03:18:13 	 20509.42 	 2889.80 	 47078.23
03:18:13 	 20509.39 	 2889.42 	 47078.18
03:18:13 	 20509.58 	 2889.12 	 47078.11
03:18:13 	 20509.61 	 2888.76 	 47078.10
03:18:13 	 20509.63 	 2888.40 	 47078.05
03:18:13 	 20509.51 	 2887.95 	 47078.04
03:18:13 	 20509.42 	 2887.59 	 47078.01
03:18:13 	 20509.51 	 2887.76 	 47077.80
03:18:13 	 20509.65 	 2888.27 	 47077.68
03:18:13 	 20509.36 	 2889.04 	 47077.66
03:18:13 	 20508.85 	 2889.59 	 47077.77
03:18:13 	 20508.42 	 2889.84 	 47077.84
03:18:13 	 20507.98 	 2889.77 	 47077.99
03:18:13 	 20508.31 	 2889.75 	 47077.90
03:18:13 	 20508.58 	 2889.78 	 47077.82
03:18:13 	 20509.06 	 2890.28 	 47077.72
03:18:13 	 20509.25 	 2890.85 	 47077.72
03:18:13 	 20509.42 	 2891.12 	 47077.82
03:18:13 	 20509.56 	 2891.23 	 47077.90
03:18:13 	 20510.01 	 2891.23 	 47077.89
03:18:13 	 20510.36 	 2891.18 	 47077.89
03:18:13 	 20510.64 	 2891.07 	 47077.91
03:18:13 	 20510.98 	 2891.12 	 47077.87
03:18:13 	 20511.35 	 2891.17 	 47077.81
03:18:13 	 20511.80 	 2890.98 	 47077.87
03:18:13 	 20512.61 	 2890.58 	 47077.87
03:18:13 	 20513.46 	 2890.09 	 47077.83
03:18:13 	 20514.05 	 2889.47 	 47077.84
03:18:13 	 20514.62 	 2889.08 	 47077.72
03:18:13 	 20515.27 	 2889.09 	 47077.59
03:18:13 	 20516.03 	 2889.48 	 47077.45
03:18:13 	 20516.47 	 2889.67 	 47077.49
03:18:13 	 20516.76 	 2890.05 	 47077.52
03:18:13 	 20517.49 	 2890.12 	 47077.53
03:18:13 	 20518.38 	 2890.44 	 47077.45
03:18:13 	 20518.91 	 2890.61 	 47077.55
03:18:13 	 20518.81 	 2890.27 	 47077.68
03:18:13 	 20518.88 	 2889.78 	 47077.64
03:18:13 	 20519.28 	 2889.68 	 47077.50
03:18:13 	 20519.66 	 2889.73 	 47077.43
03:18:13 	 20520.20 	 2889.62 	 47077.33
03:18:13 	 20521.38 	 2889.68 	 47077.29
03:18:13 	 20522.06 	 2889.72 	 47077.21
03:18:13 	 20522.38 	 2889.70 	 47077.28
03:18:13 	 20522.94 	 2889.49 	 47077.28
03:18:13 	 20523.14 	 2889.53 	 47077.24
03:18:13 	 20522.91 	 2889.49 	 47077.26
03:18:13 	 20522.42 	 2889.24 	 47077.32
03:18:13 	 20522.13 	 2888.84 	 47077.29
03:18:13 	 20521.72 	 2888.59 	 47077.25
03:18:14 	 20521.34 	 2888.34 	 47077.19
03:18:14 	 20521.01 	 2888.18 	 47077.10
03:18:14 	 20520.58 	 2888.25 	 47077.00
03:18:14 	 20520.17 	 2888.21 	 47076.99
03:18:14 	 20519.84 	 2888.27 	 47076.93
03:18:14 	 20519.37 	 2888.33 	 47076.91
03:18:14 	 20519.01 	 2888.43 	 47076.87
03:18:14 	 20518.60 	 2888.57 	 47076.87
03:18:14 	 20518.30 	 2888.61 	 47076.87
03:18:14 	 20517.77 	 2888.67 	 47076.88
03:18:14 	 20517.15 	 2888.70 	 47076.90
03:18:14 	 20516.65 	 2888.68 	 47076.90
03:18:14 	 20516.38 	 2888.74 	 47076.89
03:18:14 	 20515.97 	 2888.78 	 47076.90
03:18:14 	 20515.63 	 2888.83 	 47076.90
03:18:14 	 20515.09 	 2888.93 	 47076.89
03:18:14 	 20514.86 	 2888.94 	 47076.94
03:18:14 	 20514.78 	 2888.99 	 47076.92
03:18:14 	 20514.69 	 2889.04 	 47076.90
03:18:14 	 20514.74 	 2889.20 	 47076.88
03:18:14 	 20514.49 	 2889.52 	 47076.90
03:18:14 	 20514.28 	 2889.61 	 47076.97
03:18:14 	 20514.03 	 2889.50 	 47077.03
03:18:14 	 20514.06 	 2889.54 	 47076.97
03:18:14 	 20514.47 	 2889.82 	 47076.89
03:18:14 	 20514.93 	 2890.20 	 47076.87
03:18:14 	 20515.42 	 2890.64 	 47076.86
03:18:14 	 20516.36 	 2891.11 	 47076.83
03:18:14 	 20516.88 	 2891.48 	 47076.92
03:18:14 	 20517.57 	 2891.47 	 47077.04
03:18:14 	 20518.27 	 2891.03 	 47077.15
03:18:14 	 20518.73 	 2890.57 	 47077.18
03:18:14 	 20519.69 	 2890.13 	 47077.10
03:18:14 	 20520.89 	 2889.59 	 47077.08
03:18:14 	 20522.03 	 2889.23 	 47076.95
03:18:14 	 20522.38 	 2889.23 	 47076.88
03:18:14 	 20522.26 	 2888.94 	 47076.93
03:18:14 	 20521.79 	 2888.46 	 47076.90
03:18:14 	 20521.78 	 2888.11 	 47076.85
03:18:14 	 20520.06 	 2888.27 	 47076.68
03:18:14 	 20518.84 	 2888.66 	 47076.61
03:18:14 	 20519.03 	 2889.13 	 47076.44
03:18:14 	 20519.90 	 2889.90 	 47076.26
03:18:14 	 20521.36 	 2890.67 	 47076.18
03:18:14 	 20522.12 	 2890.78 	 47076.35
03:18:14 	 20523.25 	 2890.83 	 47076.35
03:18:14 	 20524.69 	 2890.12 	 47076.47
03:18:14 	 20525.94 	 2888.81 	 47076.20
03:18:14 	 20527.97 	 2888.23 	 47076.14
03:18:14 	 20528.47 	 2888.41 	 47075.85
03:18:15 	 20529.16 	 2887.86 	 47075.77
03:18:15 	 20529.76 	 2887.91 	 47075.61
03:18:15 	 20530.26 	 2887.78 	 47075.47
03:18:15 	 20530.09 	 2887.98 	 47075.35
03:18:15 	 20529.95 	 2888.47 	 47075.22
03:18:15 	 20530.24 	 2888.69 	 47075.20
03:18:15 	 20530.72 	 2888.66 	 47075.18
03:18:15 	 20530.83 	 2888.66 	 47075.07
03:18:15 	 20530.94 	 2888.68 	 47075.02
03:18:15 	 20530.62 	 2888.79 	 47074.95
03:18:15 	 20530.12 	 2889.08 	 47074.88
03:18:15 	 20530.15 	 2889.35 	 47074.81
03:18:15 	 20529.50 	 2889.69 	 47074.66
03:18:15 	 20529.19 	 2889.69 	 47074.71
03:18:15 	 20529.54 	 2890.60 	 47074.44
03:18:15 	 20528.62 	 2891.28 	 47074.33
03:18:15 	 20527.86 	 2891.67 	 47074.56
03:18:15 	 20527.28 	 2892.58 	 47074.41
03:18:15 	 20527.54 	 2893.25 	 47074.41
03:18:15 	 20526.76 	 2894.26 	 47074.40
03:18:15 	 20526.41 	 2895.26 	 47074.48
03:18:15 	 20525.52 	 2895.88 	 47074.60
03:18:15 	 20524.86 	 2896.04 	 47074.79
03:18:15 	 20524.12 	 2896.73 	 47074.68
03:18:15 	 20523.66 	 2897.52 	 47074.67
03:18:15 	 20523.15 	 2897.98 	 47074.75
03:18:15 	 20522.47 	 2898.54 	 47074.80
03:18:15 	 20521.98 	 2899.11 	 47074.73
03:18:15 	 20520.80 	 2900.29 	 47074.71
03:18:15 	 20519.67 	 2901.33 	 47074.83
03:18:15 	 20518.82 	 2902.29 	 47074.89
03:18:15 	 20518.35 	 2903.15 	 47074.92
03:18:15 	 20517.43 	 2903.73 	 47075.05
03:18:15 	 20516.49 	 2904.45 	 47075.07
03:18:15 	 20515.84 	 2905.49 	 47075.03
03:18:15 	 20515.14 	 2906.22 	 47075.21
03:18:15 	 20515.03 	 2906.74 	 47075.24
03:18:15 	 20514.76 	 2907.14 	 47075.30
03:18:15 	 20514.24 	 2907.57 	 47075.34
03:18:15 	 20513.37 	 2908.42 	 47075.34
03:18:15 	 20512.24 	 2909.96 	 47075.28
03:18:15 	 20511.58 	 2911.89 	 47075.39
03:18:15 	 20511.38 	 2912.28 	 47075.74
03:18:15 	 20511.22 	 2912.10 	 47076.00
03:18:15 	 20510.59 	 2912.14 	 47075.94
03:18:15 	 20509.86 	 2912.14 	 47076.06
03:18:15 	 20509.13 	 2912.65 	 47075.99
03:18:15 	 20508.62 	 2913.49 	 47075.97
03:18:15 	 20507.84 	 2914.79 	 47075.88
03:18:15 	 20507.39 	 2916.28 	 47076.09
03:18:16 	 20507.96 	 2916.51 	 47076.36
03:18:16 	 20508.55 	 2916.45 	 47076.45
03:18:16 	 20508.50 	 2916.52 	 47076.46
03:18:16 	 20508.57 	 2916.73 	 47076.51
03:18:16 	 20508.51 	 2916.83 	 47076.50
03:18:16 	 20508.37 	 2917.22 	 47076.47
03:18:16 	 20508.19 	 2917.53 	 47076.47
03:18:16 	 20508.24 	 2918.11 	 47076.43
03:18:16 	 20508.68 	 2917.88 	 47076.56
03:18:16 	 20509.17 	 2917.44 	 47076.54
03:18:16 	 20509.08 	 2916.50 	 47076.58
03:18:16 	 20509.00 	 2916.09 	 47076.36
03:18:16 	 20509.25 	 2916.03 	 47076.18
03:18:16 	 20509.70 	 2915.92 	 47076.07
03:18:16 	 20509.47 	 2916.19 	 47075.95
03:18:16 	 20509.21 	 2916.28 	 47075.91
03:18:16 	 20508.75 	 2917.11 	 47075.71
03:18:16 	 20508.50 	 2918.85 	 47075.58
03:18:16 	 20508.65 	 2920.70 	 47075.68
03:18:16 	 20508.80 	 2921.32 	 47076.00
03:18:16 	 20509.30 	 2921.69 	 47076.05
03:18:16 	 20509.15 	 2921.88 	 47076.23
03:18:16 	 20508.64 	 2921.80 	 47076.25
03:18:16 	 20507.99 	 2921.93 	 47076.19
03:18:16 	 20507.25 	 2922.92 	 47076.03
03:18:16 	 20506.64 	 2923.63 	 47076.08
03:18:16 	 20505.60 	 2924.23 	 47076.17
03:18:16 	 20504.95 	 2924.64 	 47076.21
03:18:16 	 20505.25 	 2924.28 	 47076.34
03:18:16 	 20505.06 	 2923.47 	 47076.34
03:18:16 	 20503.76 	 2923.33 	 47076.22
03:18:16 	 20503.07 	 2923.21 	 47076.12
03:18:16 	 20502.28 	 2922.94 	 47076.07
03:18:16 	 20501.68 	 2923.06 	 47075.95
03:18:16 	 20500.86 	 2923.11 	 47075.94
03:18:16 	 20500.05 	 2922.42 	 47075.98
03:18:16 	 20499.43 	 2921.68 	 47075.97
03:18:16 	 20498.64 	 2921.72 	 47075.74
03:18:16 	 20498.28 	 2921.56 	 47075.73
03:18:16 	 20498.20 	 2920.91 	 47075.69
03:18:16 	 20497.96 	 2920.24 	 47075.65
03:18:16 	 20497.39 	 2919.87 	 47075.50
03:18:16 	 20497.24 	 2919.90 	 47075.31
03:18:16 	 20497.04 	 2920.72 	 47075.14
03:18:16 	 20497.31 	 2920.26 	 47075.35
03:18:16 	 20497.45 	 2918.91 	 47075.51
03:18:16 	 20497.76 	 2918.02 	 47075.30
03:18:16 	 20498.04 	 2917.42 	 47075.10
03:18:16 	 20498.17 	 2916.74 	 47074.95
03:18:16 	 20497.65 	 2916.81 	 47074.71
03:18:17 	 20496.60 	 2916.52 	 47074.74
03:18:17 	 20495.34 	 2916.20 	 47074.71
03:18:17 	 20494.04 	 2915.82 	 47074.63
03:18:17 	 20492.72 	 2916.34 	 47074.44
03:18:17 	 20491.64 	 2916.94 	 47074.44
03:18:17 	 20490.77 	 2917.34 	 47074.51
03:18:17 	 20489.64 	 2917.98 	 47074.55
03:18:17 	 20488.78 	 2918.54 	 47074.64
